Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
maintenance_f015d38e,c,Including me?,game/tl/french/scene/cafe.rpy,9835,"c desire ""[what]"""
maintenance_8e4efcea,,You can hear his breathing increase. His eyes narrow.,game/tl/french/scene/cafe.rpy,9841,[what]
maintenance_2c03f83c,n,Looks like I caught an intruder.,game/tl/french/scene/cafe.rpy,9847,"n evil ""[what]"""
maintenance_23238bec,,He comes even closer. His crotch presses against yours.,game/tl/french/scene/cafe.rpy,9853,[what]
maintenance_005ba8b1,,You can feel his boner pressed against your own rising erection.,game/tl/french/scene/cafe.rpy,9859,[what]
maintenance_acdfac25,,"He slowly gyrates his hip, frotting his crotch against yours.",game/tl/french/scene/cafe.rpy,9865,[what]
maintenance_388852a4,c,Oh no! What are you going to do?,game/tl/french/scene/cafe.rpy,9871,"c sexy ""[what]"""
maintenance_efe2f777,,His hands glide from your hips over your abdomen.,game/tl/french/scene/cafe.rpy,9877,[what]
maintenance_6d2b1f00,,"You feel his fingers slip under your tank top. As his fingers glide up your sides, your tank top is raised by his hands.",game/tl/french/scene/cafe.rpy,9883,[what]
maintenance_4fac3ed3,,"It takes a bit longer for you to unbutton his shirt and drop it to the ground, leaving you both exposed from the waist-up.",game/tl/french/scene/cafe.rpy,9889,[what]
maintenance_931da7c1,n,First I would have to make sure you don't escape.,game/tl/french/scene/cafe.rpy,9895,"n caution ""[what]"""
maintenance_debbd384,c,"So, where do you have the homework then?",game/tl/french/scene/cafe.rpy,9901,"c neutral ""[what]"""
maintenance_8885430d,n,I don't have it here; I just wanted you to come with me...,game/tl/french/scene/cafe.rpy,9907,"n down ""[what]"""
maintenance_084589ac,n,But I still have it at home! I'll submit it tomorrow for you.,game/tl/french/scene/cafe.rpy,9913,"n caution ""[what]"""
maintenance_c13fec76,c,So why did you bring me here?,game/tl/french/scene/cafe.rpy,9919,"c angry ""[what]"""
maintenance_67a25625,n,I...,game/tl/french/scene/cafe.rpy,9925,"n down ""[what]"""
maintenance_c3fc62ff,n,I just wanted to see if you haven't changed your mind about our... situation.,game/tl/french/scene/cafe.rpy,9931,"n sad ""[what]"""
maintenance_2c7fe763,c,What?!,game/tl/french/scene/cafe.rpy,9937,"c hate ""[what]"" with vpunch"
maintenance_40bbcf7c,n,I-I just want to see you naked so much.,game/tl/french/scene/cafe.rpy,9943,"n down ""[what]"""
maintenance_0da0672e,c,Why did you bring me here?,game/tl/french/scene/cafe.rpy,9949,"c suspicious ""[what]"""
maintenance_d9c35351,,Ned looks you in the eye for a long moment.,game/tl/french/scene/cafe.rpy,9955,[what]
maintenance_7aafd380,n,Drop your shirt!,game/tl/french/scene/cafe.rpy,9961,"n tough ""[what]"""
maintenance_c7956f56,,He says it in a calm voice.,game/tl/french/scene/cafe.rpy,9967,[what]
maintenance_0c80505c,,It is not a question.,game/tl/french/scene/cafe.rpy,9973,[what]
maintenance_9c3c8e0e,,"Not a threat, either.",game/tl/french/scene/cafe.rpy,9979,[what]
maintenance_aa9f50b3,,More like ... a statement.,game/tl/french/scene/cafe.rpy,9985,[what]
maintenance_63f3f91c,c,Excuse me?,game/tl/french/scene/cafe.rpy,9991,"c tough ""[what]"""
maintenance_c20b3642,c,Why would I do that?,game/tl/french/scene/cafe.rpy,9997,"c suspicious ""[what]"""
maintenance_9d1135d6,,He tilts his head.,game/tl/french/scene/cafe.rpy,10003,[what]
maintenance_ebc90493,n,Because I tell you so.,game/tl/french/scene/cafe.rpy,10009,"n tough ""[what]"""
maintenance_c1fa7b9f,c,"You are crazy. You know that, right?",game/tl/french/scene/cafe.rpy,10015,"c caution ""[what]"""
maintenance_7acc73a5,n,Drop it!,game/tl/french/scene/cafe.rpy,10021,"n tough ""[what]"""
maintenance_58b4d002,c,"Okay, okay.",game/tl/french/scene/cafe.rpy,10027,"c angry ""[what]"""
maintenance_8b9863fc,c,Only because it is you though.,game/tl/french/scene/cafe.rpy,10033,"c evil ""[what]"""
maintenance_872eeb62,n,Hurry up.,game/tl/french/scene/cafe.rpy,10039,"n flirt ""[what]"""
maintenance_625144fb,c,That is enough.,game/tl/french/scene/cafe.rpy,10045,"c caution ""[what]"""
maintenance_194b4358,c,I am out of here!,game/tl/french/scene/cafe.rpy,10051,"c angry ""[what]"""
maintenance_030b30fd,n,"No, wait!",game/tl/french/scene/cafe.rpy,10057,"n worry ""[what]"""
maintenance_f1c50f82,,With gentle force he turns you around and fixes your wrist with tape.,game/tl/french/scene/cafe.rpy,10063,[what]
maintenance_93d4c6f9,,"The tape is not uncomfortable but it is surprisingly secure, you can no longer move your wrists at all.",game/tl/french/scene/cafe.rpy,10069,[what]
maintenance_605e257e,,You smile. You remember the last time he wanted to roleplay with you.,game/tl/french/scene/cafe.rpy,10075,[what]
maintenance_93633650,,The memory causes you to leak some precum into your underwear as hormones flood your system.,game/tl/french/scene/cafe.rpy,10081,[what]
maintenance_6730f770,,But you were hoping for a quickie. There are people waiting for you after all.,game/tl/french/scene/cafe.rpy,10087,[what]
maintenance_f32e06c8,c,Hurry up. I need to get back before the others wonder what is going on.,game/tl/french/scene/cafe.rpy,10093,"c neutral nude ""[what]"""
maintenance_33c6b38d,c,What are you up for?,game/tl/french/scene/cafe.rpy,10099,"c suspicious nude ""[what]"""
maintenance_abd8897c,c,You know there are people out there waiting for me?,game/tl/french/scene/cafe.rpy,10105,"c worry nude ""[what]"""
maintenance_5494271d,n,"Oh, don't worry about that.",game/tl/french/scene/cafe.rpy,10111,"n neutral nude ""[what]"""
maintenance_c7470090,n,I will tell them you left.,game/tl/french/scene/cafe.rpy,10117,"n evil nude ""[what]"""
maintenance_5e07d885,c,No. Don't. I have some... business... to attend to with Vincent later this afternoon.,game/tl/french/scene/cafe.rpy,10123,"c angry nude ""[what]"""
maintenance_52eda6c4,c,No. Don't. I still want to give Ron a tour of the college campus this afternoon.,game/tl/french/scene/cafe.rpy,10129,"c angry nude ""[what]"""
maintenance_f1533334,c,I would look rude if they thought I left without saying goodbye.,game/tl/french/scene/cafe.rpy,10135,"c tough nude ""[what]"""
maintenance_2f5bf255,n,That's funny.,game/tl/french/scene/cafe.rpy,10141,"n neutral nude ""[what]"""
maintenance_0dc4631c,n,You weren't concerned about looking rude when you and your stupid fucking jock friends wouldn't give me my book.,game/tl/french/scene/cafe.rpy,10147,"n angry nude ""[what]"""
maintenance_b6766c3d,n,You tossed it around like a ball. I never even got it back!!!,game/tl/french/scene/cafe.rpy,10153,"n caution ""[what]"""
maintenance_fb61ca96,c,"Oh, come on. Can't you let that go? I was just playing, it was funny.",game/tl/french/scene/cafe.rpy,10159,"c sad nude ""[what]"""
maintenance_bae080ec,c,"You're too damn sensitive, one prank and you never let me forget it.",game/tl/french/scene/cafe.rpy,10165,"c angry nude ""[what]"""
maintenance_573073d3,n,You humiliated me in front of the entire class. Just like people have been doing all my life.,game/tl/french/scene/cafe.rpy,10171,"n angry nude ""[what]"""
maintenance_bdb49f54,n,I hoped college would be different. I hoped YOU would be different.,game/tl/french/scene/cafe.rpy,10177,"n angry nude ""[what]"""
maintenance_8c4155e4,n,Betrayal like yours deserves ... consequences.,game/tl/french/scene/cafe.rpy,10183,"n evil nude ""[what]"""
maintenance_af375e23,c,What are you talking about?,game/tl/french/scene/cafe.rpy,10189,"c shy nude ""[what]"""
maintenance_40f9f46c,c,"You're starting to scare me, Ned.",game/tl/french/scene/cafe.rpy,10195,"c sad nude ""[what]"""
maintenance_07156bde,c,It was just one innocent prank.,game/tl/french/scene/cafe.rpy,10201,"c down nude ""[what]"""
maintenance_9c57fec3,c,"Jesus Christ, dude!",game/tl/french/scene/cafe.rpy,10207,"c angry nude ""[what]"""
maintenance_850b6ea3,n,"First you kiss me, make me think I finally found someone who likes me for who I am inside.",game/tl/french/scene/cafe.rpy,10213,"n angry nude ""[what]"""
maintenance_ddeb0ea1,n,Just when I take a chance and start to open my heart you stab me in the back and show your true colors!,game/tl/french/scene/cafe.rpy,10219,"n caution nude ""[what]"""
maintenance_467e8dde,c,You are reading waaaay too much into this.,game/tl/french/scene/cafe.rpy,10225,"c angry nude ""[what]"""
maintenance_7a89c70c,c,I'm not responsible for all the other bullies in the world. I'm not even a bully.,game/tl/french/scene/cafe.rpy,10231,"c sad nude ""[what]"""
maintenance_3ecd042f,c,"It was stupid of me, I should have given you the book. I apologize.",game/tl/french/scene/cafe.rpy,10237,"c down nude ""[what]"""
maintenance_3f531be7,c,Now let me go.,game/tl/french/scene/cafe.rpy,10243,"c boxing nude ""[what]"""
maintenance_01bc057b,n,You threw the book to Julian who gave it to Vincent.,game/tl/french/scene/cafe.rpy,10249,"n worry nude ""[what]"""
maintenance_5786cde2,n,He wrote 'Ned is a faggot' in marker on the cover.,game/tl/french/scene/cafe.rpy,10255,"n shy nude ""[what]"""
maintenance_2c82b5c2,n,That is a LIBRARY book.,game/tl/french/scene/cafe.rpy,10261,"n down nude ""[what]"""
maintenance_b58ecf2f,n,I can't look the librarian in the eyes anymore.,game/tl/french/scene/cafe.rpy,10267,"n caution nude ""[what]"""
maintenance_1b46555b,n,I fucking hate you all SO MUCH!!!,game/tl/french/scene/cafe.rpy,10273,"n angry nude ""[what]"""
maintenance_f41ceffa,c,Vincent did WHAT?,game/tl/french/scene/cafe.rpy,10279,"c boxing nude ""[what]"""
maintenance_cbd190c9,c,I swear I had no idea he was going to do anything like that.,game/tl/french/scene/cafe.rpy,10285,"c angry nude ""[what]"""
maintenance_63a02ac5,c,It was just a silly joke.,game/tl/french/scene/cafe.rpy,10291,"c down nude ""[what]"""
maintenance_71520a5d,c,"You have to release me. Right now, Ned!",game/tl/french/scene/cafe.rpy,10297,"c boxing nude ""[what]"""
maintenance_9c2b16a0,n,A joke at my expense.,game/tl/french/scene/cafe.rpy,10303,"n down nude ""[what]"""
maintenance_9cdbc4f8,n,Every joke is ALWAYS at MY expense.,game/tl/french/scene/cafe.rpy,10309,"n angry nude ""[what]"""
maintenance_8609591d,n,"But like I said, I'm done being a victim.",game/tl/french/scene/cafe.rpy,10315,"n caution nude ""[what]"""
maintenance_a336b746,n,You bullies will regret messing with me.,game/tl/french/scene/cafe.rpy,10321,"n evil nude ""[what]"""
maintenance_937a6e26,n,I will make sure you regret it.,game/tl/french/scene/cafe.rpy,10327,"n evil nude ""[what]"""
maintenance_3b24678a,,"The whole time Ned has been talking, he's been looking more and more deranged.",game/tl/french/scene/cafe.rpy,10333,[what]
maintenance_1afa766d,,You almost feel like you are in danger.,game/tl/french/scene/cafe.rpy,10339,[what]
maintenance_a8433ae9,,"Is he just messing with you, or is he really this upset?",game/tl/french/scene/cafe.rpy,10345,[what]
maintenance_33b21a73,n,Kissing you was the biggest mistake I ever made!,game/tl/french/scene/cafe.rpy,10351,"n angry nude ""[what]"""
maintenance_5bf90cab,n,No.,game/tl/french/scene/cafe.rpy,10357,"n down nude ""[what]"""
maintenance_79996201,n,Not the kiss.,game/tl/french/scene/cafe.rpy,10363,"n caution nude ""[what]"""
maintenance_64cdc185,n,TRUSTING you was the biggest mistake of my life.,game/tl/french/scene/cafe.rpy,10369,"n angry nude ""[what]"""
maintenance_17a81d98,n,Thinking you were any different than the rest of the jocks who bully me.,game/tl/french/scene/cafe.rpy,10375,"n sad nude ""[what]"""
maintenance_a0fb8ddb,c,Don't say that!,game/tl/french/scene/cafe.rpy,10381,"c sad nude ""[what]"""
maintenance_7ffd777f,c,"I'm not a bully, I'm one of the nice guys.",game/tl/french/scene/cafe.rpy,10387,"c boxing nude ""[what]"""
maintenance_06b543be,c,"I mean, just look at all the help I'm giving Ron.",game/tl/french/scene/cafe.rpy,10393,"c shy nude ""[what]"""
maintenance_62d4e297,c,Would a bully do all of that to help someone?,game/tl/french/scene/cafe.rpy,10399,"c happy nude ""[what]"""
maintenance_20ac882a,n,Then it is true!,game/tl/french/scene/cafe.rpy,10405,"n caution nude ""[what]"""
maintenance_99ded1fe,n,You DO want to get in Ron's pants.,game/tl/french/scene/cafe.rpy,10411,"n angry nude ""[what]"""
maintenance_17ee6f0f,n,"I bet once you've used him, you will laugh in his face and tell him you were never going to help.",game/tl/french/scene/cafe.rpy,10417,"n friendly nude ""[what]"""
maintenance_57c1f218,n,You need to be punished.,game/tl/french/scene/cafe.rpy,10423,"n evil nude ""[what]"""
maintenance_e053a28f,n,"The worst part, the absolute worst part, is that I almost believed you when you told me that you love me.",game/tl/french/scene/cafe.rpy,10429,"n sad nude ""[what]"""
maintenance_af978a63,n,Did you know that I've never felt those feelings for another person before?,game/tl/french/scene/cafe.rpy,10435,"n down nude ""[what]"""
maintenance_52723fb4,n,"Love turned me into a blind fool, but only for a moment.",game/tl/french/scene/cafe.rpy,10441,"n shy nude ""[what]"""
maintenance_6bba827a,n,My mother didn't raise an idiot.,game/tl/french/scene/cafe.rpy,10447,"n worry nude ""[what]"""
maintenance_b003fac7,n,I've seen through you. Seen through your manipulations and excuses.,game/tl/french/scene/cafe.rpy,10453,"n sad nude ""[what]"""
maintenance_bfcf9613,n,"If you truly love me, why did you ignore me out there?",game/tl/french/scene/cafe.rpy,10459,"n caution nude ""[what]"""
maintenance_a0cf1024,n,"If you like me, why did you ignore me out there?",game/tl/french/scene/cafe.rpy,10465,"n caution nude ""[what]"""
maintenance_7fac8eb1,n,You treated me like I was nobody to you.,game/tl/french/scene/cafe.rpy,10471,"n angry nude ""[what]"""
maintenance_d5c6cd6d,n,Just someone to fetch coffee and do your homework.,game/tl/french/scene/cafe.rpy,10477,"n sad nude ""[what]"""
maintenance_beabb436,n,You only had eyes for Ron.,game/tl/french/scene/cafe.rpy,10483,"n caution nude ""[what]"""
maintenance_661a344d,,You're trying to free your wrists but he tied them so well you can do nothing.,game/tl/french/scene/cafe.rpy,10489,[what]
maintenance_2264239b,,You're at his mercy. That realization frightens you. It is also oddly exhilarating.,game/tl/french/scene/cafe.rpy,10495,[what]
maintenance_8f8a06eb,c,Ignore you? I didn't even know you work here until you showed up to take our order.,game/tl/french/scene/cafe.rpy,10501,"c neutral nude ""[what]"""
maintenance_bafba8a9,c,And ... I-I mean we DID come here for coffee.,game/tl/french/scene/cafe.rpy,10507,"c shy nude ""[what]"""
maintenance_b9954f1b,c,Was I not supposed to let you do your job?,game/tl/french/scene/cafe.rpy,10513,"c tough nude ""[what]"""
maintenance_3e74cd7e,n,Oh come on. You acted as if I we did not even know each other.,game/tl/french/scene/cafe.rpy,10519,"n caution nude ""[what]"""
maintenance_b7d2059e,n,Are you embarrassed to be seen with me?,game/tl/french/scene/cafe.rpy,10525,"n down nude ""[what]"""
maintenance_cc7e77c4,n,"You flirt when you need homework done, but I'm nothing to you.",game/tl/french/scene/cafe.rpy,10531,"n angry nude ""[what]"""
maintenance_9fefa646,n,You just use people. You don't actually care who you hurt.,game/tl/french/scene/cafe.rpy,10537,"n sad nude ""[what]"""
maintenance_5e1d8630,c,No! It isn't like that.,game/tl/french/scene/cafe.rpy,10543,"c tough nude ""[what]"""
maintenance_f1862da8,c,I swear I really do love you.,game/tl/french/scene/cafe.rpy,10549,"c sad nude ""[what]"""
maintenance_e1fe0004,c,"You're smart, funny and kind of quirky.",game/tl/french/scene/cafe.rpy,10555,"c friendly nude ""[what]"""
maintenance_49c64dc3,c,I never meant to hurt you but I realize now.,game/tl/french/scene/cafe.rpy,10561,"c shy nude ""[what]"""
maintenance_18a6855c,c,That prank must've hit a raw nerve. I'm truly sorry.,game/tl/french/scene/cafe.rpy,10567,"c down nude ""[what]"""
maintenance_34f7f387,n,It is okay. Even I am embarressed by myself sometimes.,game/tl/french/scene/cafe.rpy,10573,"n down nude ""[what]"""
maintenance_955d77e3,n,Just a scrawny nerd who goes to comic book conventions.,game/tl/french/scene/cafe.rpy,10579,"n shy nude ""[what]"""
maintenance_27a1fb7d,n,"The cool kids never notice me, only the bullies seem to know I exist. ",game/tl/french/scene/cafe.rpy,10585,"n down nude ""[what]"""
maintenance_2009281c,c,Ned...,game/tl/french/scene/cafe.rpy,10591,"c sad nude ""[what]"""
maintenance_2563243e,,You realize you understand Ned much better now.,game/tl/french/scene/cafe.rpy,10597,[what]
maintenance_4adfa966,,"How starved for friendship and love, how long-suffering he is at the hands of countless bullies.",game/tl/french/scene/cafe.rpy,10603,[what]
maintenance_d5024e74,,Maybe you should try to make it up to him?,game/tl/french/scene/cafe.rpy,10609,[what]
maintenance_f69baec6,n,Anyway. I guess I'm done venting my frustrations.,game/tl/french/scene/cafe.rpy,10615,"n caution nude ""[what]"""
maintenance_4348e811,n,There were things that needed to be said.,game/tl/french/scene/cafe.rpy,10621,"n neutral nude ""[what]"""
maintenance_74738f28,n,I'm glad we were able to talk this through.,game/tl/french/scene/cafe.rpy,10627,"n friendly nude ""[what]"""
maintenance_0f665bad,n,"I don't have the time right now to take care of you, since I'm technically still at work.",game/tl/french/scene/cafe.rpy,10633,"n neutral nude ""[what]"""
maintenance_bb3811a2,n,I must attend to the café. There are still customers out there.,game/tl/french/scene/cafe.rpy,10639,"n sad nude ""[what]"""
maintenance_dabf3b6b,c,But then ...,game/tl/french/scene/cafe.rpy,10645,"c suspicious nude ""[what]"""
maintenance_f1776ef4,c,If we're not going to fool around what are we still doing here?,game/tl/french/scene/cafe.rpy,10651,"c sad nude ""[what]"""
maintenance_c51d4daf,c,Untie me.,game/tl/french/scene/cafe.rpy,10657,"c tough nude ""[what]"""
maintenance_67def0d0,n,"Well, I thought I could make you wait.",game/tl/french/scene/cafe.rpy,10663,"n evil nude ""[what]"""
maintenance_fcfc3657,n,A bit of delayed gratification could be good for you. ,game/tl/french/scene/cafe.rpy,10669,"n neutral nude ""[what]"""
maintenance_6eeb1926,c,MAKE me wait?,game/tl/french/scene/cafe.rpy,10675,"c boxing nude ""[what]"""
maintenance_c921b9ae,c,"Dude, you can't leave me tied up and half naked.",game/tl/french/scene/cafe.rpy,10681,"c angry nude ""[what]"""
maintenance_883e9849,c,"At least give me a handjob, my balls need some release.",game/tl/french/scene/cafe.rpy,10687,"c desire nude ""[what]"""
maintenance_60bd006e,n,"I was all primed for some quick sex, before we had our ... uh ... conversation.",game/tl/french/scene/cafe.rpy,10693,"n evil nude ""[what]"""
maintenance_1989e1cf,n,Just a little bit of waiting.,game/tl/french/scene/cafe.rpy,10699,"n friendly nude ""[what]"""
maintenance_ebfdb52b,n,"I'm a cocktease, I know.",game/tl/french/scene/cafe.rpy,10705,"n happy nude ""[what]"""
maintenance_2ab9f8f4,n,I think you like it.,game/tl/french/scene/cafe.rpy,10711,"n evil nude ""[what]"""
maintenance_bfe1bfc4,n,Since we are officially in a relationship now - I am sure you don't mind waiting for me. Right?,game/tl/french/scene/cafe.rpy,10717,"n caution nude ""[what]"""
maintenance_cb4660f4,c,Uhmm...,game/tl/french/scene/cafe.rpy,10723,"c tough nude ""[what]"""
maintenance_b214b0b9,c,"Are we going to do more than \""just\"" kiss this time?",game/tl/french/scene/cafe.rpy,10729,"c evil nude ""[what]"""
maintenance_0768e9f0,n,We will see.,game/tl/french/scene/cafe.rpy,10735,"n happy nude ""[what]"""
maintenance_fcf34f8a,n,You said you love me. But do you also trust me?,game/tl/french/scene/cafe.rpy,10741,"n caution nude ""[what]"""
maintenance_b765f49e,n,I want to tie you up.,game/tl/french/scene/cafe.rpy,10747,"n evil nude ""[what]"""
maintenance_b7a2a978,c,You already did that!?,game/tl/french/scene/cafe.rpy,10753,"c tough nude ""[what]"""
maintenance_ac3bd319,n,To the wall. And gag you.,game/tl/french/scene/cafe.rpy,10759,"n evil nude ""[what]"""
maintenance_5be66480,n,You will have to stay here until I am finished with my shift and have time for you.,game/tl/french/scene/cafe.rpy,10765,"n evil nude ""[what]"""
maintenance_516b028a,c,What about the others?,game/tl/french/scene/cafe.rpy,10771,"c suspicious nude ""[what]"""
maintenance_b697be01,n,"I will tell them you left. Don't worry, I'll make an excuse for you.",game/tl/french/scene/cafe.rpy,10777,"n neutral nude ""[what]"""
maintenance_f3130581,c,They will be upset.,game/tl/french/scene/cafe.rpy,10783,"c sad nude ""[what]"""
maintenance_cfbf56d4,n,Maybe. But if they're really your friends they'll forgive you.,game/tl/french/scene/cafe.rpy,10789,"n neutral nude ""[what]"""
maintenance_9a8bb011,n,What is more important to you? Quality Time with your boyfriend or some random guys you barely even know?,game/tl/french/scene/cafe.rpy,10795,"n caution nude ""[what]"""
maintenance_834f3dde,c,Quality time? Is this what you call quality time?,game/tl/french/scene/cafe.rpy,10801,"c tough nude ""[what]"""
maintenance_26105b37,c,"Besides. They're not exactly random. They're my roommies, I live with them in the same small dorm room.",game/tl/french/scene/cafe.rpy,10807,"c angry nude ""[what]"""
maintenance_902a3305,n,Both of them? I've never heard of the college allowing three in a dorm.,game/tl/french/scene/cafe.rpy,10813,"n suspicious nude ""[what]"""
maintenance_cf51ec2a,c,Kind of. I can't explain because it is Ron's business whether he wants people to know.,game/tl/french/scene/cafe.rpy,10819,"c neutral nude ""[what]"""
maintenance_924906f5,c,But he's just staying with us until he gets his life sorted out.,game/tl/french/scene/cafe.rpy,10825,"c tough nude ""[what]"""
maintenance_ad61745c,n,"Then the question is even more important, since you actually do know those guys.",game/tl/french/scene/cafe.rpy,10831,"n caution nude ""[what]"""
maintenance_78cb015b,n,The question is: Do you want to spend your time with me...,game/tl/french/scene/cafe.rpy,10837,"n shy nude ""[what]"""
maintenance_cf64234c,n,...or with them?,game/tl/french/scene/cafe.rpy,10843,"n sad nude ""[what]"""
maintenance_b17b1041,n,"I can spot a straight jock from a mile away, I don't care if you hang with Julian.",game/tl/french/scene/cafe.rpy,10849,"n caution nude ""[what]"""
maintenance_a5df56fe,n,"Ron, however. Well, he's another matter.",game/tl/french/scene/cafe.rpy,10855,"n suspicious nude ""[what]"""
maintenance_c257f35d,n,Do you want to spend your day with me or with Ron?,game/tl/french/scene/cafe.rpy,10861,"n neutral nude ""[what]"""
maintenance_1014604d,n,"If you truly DO love me, you shouldn't even need to think before you answer.",game/tl/french/scene/cafe.rpy,10867,"n caution nude ""[what]"""
maintenance_aaccd953,n,Of course you'd want to spend the day with the one you truly love.,game/tl/french/scene/cafe.rpy,10873,"n worry nude ""[what]"""
maintenance_29efb4a4,n,Time to decide.,game/tl/french/scene/cafe.rpy,10879,"n sad nude ""[what]"""
maintenance_0c2f1fed,c,Okay. Let's do...Mmmpfh!,game/tl/french/scene/cafe.rpy,10885,"c evil nude ""[what]"""
maintenance_0ae81097,,As soon as you open your mouth he puts a gag in your mouth.,game/tl/french/scene/cafe.rpy,10891,[what]
maintenance_06ee02f5,c,Mmmpfh!,game/tl/french/scene/cafe.rpy,10897,"c gag nude ""[what]"""
maintenance_93ddbcad,c,I want to go now.,game/tl/french/scene/cafe.rpy,10903,"c tough nude ""[what]"""
maintenance_3a9307e5,n,You took my book. Now I take you.,game/tl/french/scene/cafe.rpy,10909,"n angry nude ""[what]"""
maintenance_65777d2a,c,What ... Mmmpfh!,game/tl/french/scene/cafe.rpy,10915,"c gag nude ""[what]"""
maintenance_e9546cf7,,"Before you can finish the sentence, Ned has cut you free and you lower your arms feeling the blood flow return to normal.",game/tl/french/scene/cafe.rpy,10921,[what]
maintenance_68be4a72,c,"Ahh, that's so much better.",game/tl/french/scene/cafe.rpy,10927,"c happy ""[what]"""
maintenance_6936d5d1,,"Before you can react, Ned is binding your wrists to the large pipe. Leaving you half naked, gagged and tied-up.",game/tl/french/scene/cafe.rpy,10933,[what]
maintenance_42968959,,You shout but your voice is muffled and even you cannot make out what you're saying.,game/tl/french/scene/cafe.rpy,10939,[what]
maintenance_e1f53898,,You struggle against the bonds but your wrists cannot move.,game/tl/french/scene/cafe.rpy,10945,[what]
maintenance_11ec7bc2,n,There are still a few hours left in my shift.,game/tl/french/scene/cafe.rpy,10951,"n worry nude ""[what]"""
maintenance_a7633ec0,n,I hope your arms don't get too tired because you're not going anywhere until my shift is over.,game/tl/french/scene/cafe.rpy,10957,"n evil nude ""[what]"""
maintenance_9f688274,c,Mmmphf!!,game/tl/french/scene/cafe.rpy,10963,"c gag nude ""[what]"""
maintenance_f023cf79,n,I'll check on you if things get slow in the café.,game/tl/french/scene/cafe.rpy,10969,"n friendly nude ""[what]"""
maintenance_b7c6156f,n,Promise.,game/tl/french/scene/cafe.rpy,10975,"n evil nude ""[what]"""
maintenance_9f688274_1,c,Mmmphf!!,game/tl/french/scene/cafe.rpy,10981,"c gag nude ""[what]"""
maintenance_383cfe13,,He stares at you for a few seconds while you try to break free more desperately.,game/tl/french/scene/cafe.rpy,10987,[what]
maintenance_086f1cea,,His hand is gently cupping an obvious erection through his pants.,game/tl/french/scene/cafe.rpy,10993,[what]
maintenance_00bb8959,,He's getting off on your obvious panic.,game/tl/french/scene/cafe.rpy,10999,[what]
maintenance_f50de3fd,n,Hold on a second. I need to record this.,game/tl/french/scene/cafe.rpy,11005,"n evil nude ""[what]"""
maintenance_0947643f,,He takes out his smartphone and films you as you exhaust every ounce of strength in your muscles trying and failing to break free.,game/tl/french/scene/cafe.rpy,11011,[what]
maintenance_8cebea48,,"Like a trapped animal, you kick against the wall and thrash around trying to loosen your bonds.",game/tl/french/scene/cafe.rpy,11017,[what]
maintenance_74f4f58b,n,Yeah. Try to break free!,game/tl/french/scene/cafe.rpy,11023,"n happy nude ""[what]"""
maintenance_d51f8c99,n,"Look at you, look at those muscles bulging and straining but you can't do a damn thing to get free.",game/tl/french/scene/cafe.rpy,11029,"n friendly nude ""[what]"""
maintenance_b9295c59,n,Fuck yeah. I own you right now.,game/tl/french/scene/cafe.rpy,11035,"n evil nude ""[what]"""
maintenance_b52fce17,n,This is so hot!,game/tl/french/scene/cafe.rpy,11041,"n happy nude ""[what]"""
maintenance_2e780563,n,You're completely at my mercy. I could do anything I wanted.,game/tl/french/scene/cafe.rpy,11047,"n evil nude ""[what]"""
maintenance_588d13fc,c,Hmmpfh!!!,game/tl/french/scene/cafe.rpy,11053,"c gag nude ""[what]"""
maintenance_a48cc224,n,Wait here. I will be back soon!,game/tl/french/scene/cafe.rpy,11059,"n evil nude ""[what]"""
maintenance_45f93690,,"As Ned leaves, he casually turns off the light.",game/tl/french/scene/cafe.rpy,11065,[what]
maintenance_fc73457b,,As the heavy door slams shut you're left in absolute darkness.,game/tl/french/scene/cafe.rpy,11071,[what]
maintenance_16b8cb94,,Silence.,game/tl/french/scene/cafe.rpy,11077,[what]
maintenance_fa881c21,,"Only the electric buzzing of the main power switch can be heard, yet the monotonous buzzing becomes white noise you soon block out.",game/tl/french/scene/cafe.rpy,11083,[what]
maintenance_142379da,,Alone with your thoughts.,game/tl/french/scene/cafe.rpy,11089,[what]
maintenance_a4b2cf30,,Ned was in a hurry and it seemed like a natural movement.,game/tl/french/scene/cafe.rpy,11095,[what]
maintenance_87730fb6,,Like hitting the light switch was something he always does by reflex without even thinking.,game/tl/french/scene/cafe.rpy,11101,[what]
maintenance_9893fc94,,"Whether it was Ned's plan or not, the room has become like a 'sensory deprivation chamber.'",game/tl/french/scene/cafe.rpy,11107,[what]
maintenance_40fc6484,,And you realize for the first time how chilly it is in here.,game/tl/french/scene/cafe.rpy,11113,[what]
maintenance_640b7f17,,"Every time your bare flesh touches the wall, your body seems to lose a few more degrees of bodyheat.",game/tl/french/scene/cafe.rpy,11119,[what]
maintenance_b002e342,,About 30 minutes passed until Ned entered the room again.,game/tl/french/scene/cafe.rpy,11125,[what]
maintenance_cb7a0b54,,But it felt like an eternity.,game/tl/french/scene/cafe.rpy,11131,[what]
maintenance_c77dc97d,,You hear the door open with a metallic clunk when the handle is turned and the creak of hinges that need oil.,game/tl/french/scene/cafe.rpy,11137,[what]
maintenance_6bae31cb,,As the door opens a sudden burst of light hurts your eyes. You have to squint to see.,game/tl/french/scene/cafe.rpy,11143,[what]
maintenance_15afb2ec,n,Finally your friends are gone.,game/tl/french/scene/cafe.rpy,11149,"n happy ""[what]"""
