Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
ron_bio_e91174bd,,"There is a plea in his voice, like he doesn't want to believe you could've been mean to him on purpose.",game/tl/dutch/scene/biography/ron_bio.rpy,199,[what]
ron_bio_6658d9ad,R,"You know, when you hugged me...",game/tl/dutch/scene/biography/ron_bio.rpy,205,"R flirt ""[what]"""
ron_bio_0af651b7,R,It might not have seemed like much from your point of view.,game/tl/dutch/scene/biography/ron_bio.rpy,211,"R neutral ""[what]"""
ron_bio_b848d0e3,R,"But it meant the world for me, it was exactly what I needed at that moment.",game/tl/dutch/scene/biography/ron_bio.rpy,217,"R desire ""[what]"""
ron_bio_798a51db,R,So all I want to say is:,game/tl/dutch/scene/biography/ron_bio.rpy,223,"R shy ""[what]"""
ron_bio_28cbe243,R,Thank you!,game/tl/dutch/scene/biography/ron_bio.rpy,229,"R flirt ""[what]"""
ron_bio_af9a9677,R,"I know you watched me, when I changed, by the way.",game/tl/dutch/scene/biography/ron_bio.rpy,235,"R evil ""[what]"""
ron_bio_93cfc5ac,,A grin slowly spreads and you see him blush.,game/tl/dutch/scene/biography/ron_bio.rpy,241,[what]
ron_bio_cabb9da6,R,I hope you liked what you saw?,game/tl/dutch/scene/biography/ron_bio.rpy,247,"R flirt ""[what]"""
ron_bio_f82eac0c,,"Maintaining eye contact with you, his tongue very slowly traces his lips. Then he winks.",game/tl/dutch/scene/biography/ron_bio.rpy,253,[what]
ron_bio_c8bce3bb,R,"Seriously. It is good to know there is someone else I can talk to about God, and stuff like that. Sometimes, I just need somebody to talk to.",game/tl/dutch/scene/biography/ron_bio.rpy,259,"R tough ""[what]"""
ron_bio_58895f4c,R,Not everyone can understand.,game/tl/dutch/scene/biography/ron_bio.rpy,265,"R sad ""[what]"""
ron_bio_79d6f751,R,I think I'm in some kind of crisis of faith right now.,game/tl/dutch/scene/biography/ron_bio.rpy,271,"R boxing ""[what]"""
ron_bio_21330ea6,R,"You can understand me, I think.",game/tl/dutch/scene/biography/ron_bio.rpy,277,"R shy ""[what]"""
ron_bio_4bf0dc3d,R,What you said about my necklace...,game/tl/dutch/scene/biography/ron_bio.rpy,283,"R neutral ""[what]"""
ron_bio_571bdb57,R,"I think you're right! I will wear it for my Grandmother, not as a religious symbol.",game/tl/dutch/scene/biography/ron_bio.rpy,289,"R happy ""[what]"""
ron_bio_d27466e5,R,It has an even more personal value to me this way.,game/tl/dutch/scene/biography/ron_bio.rpy,295,"R suspicious ""[what]"""
ron_bio_e2106767,,"He lifts his necklace and looks down at it, wiping away a silent tear. Then he smiles, seeming to have more pleasant thoughts.",game/tl/dutch/scene/biography/ron_bio.rpy,301,[what]
ron_bio_f5087eb7,R,"Hey, I hope the offer for the massage still stands?",game/tl/dutch/scene/biography/ron_bio.rpy,307,"R happy ""[what]"""
ron_bio_317e31ec,R,"With all the stress around here, I know I could use some rubbing. A massage, I mean.",game/tl/dutch/scene/biography/ron_bio.rpy,313,"R flirt ""[what]"""
ron_bio_b8cfd026,,"As he says this, his hand is certainly massaging something through the fabric of his pants. He gives a devious little smile before turning away.",game/tl/dutch/scene/biography/ron_bio.rpy,319,[what]
ron_bio_2d81d360,R,You really want me to pay rent? B-but I'm destitute!,game/tl/dutch/scene/biography/ron_bio.rpy,325,"R sad ""[what]"""
ron_bio_336c0417,R,Thank you again for letting me stay. You're a good person.,game/tl/dutch/scene/biography/ron_bio.rpy,331,"R friendly ""[what]"""
ron_bio_f408d1c5,R,"You have any idea why Ned warned me about you? What's the deal between the two of you, if I may ask?",game/tl/dutch/scene/biography/ron_bio.rpy,337,"R suspicious ""[what]"""
ron_bio_d9b17406,R,"I noticed you flirted with me! I liked it, you were so cute about it.",game/tl/dutch/scene/biography/ron_bio.rpy,343,"R flirt ""[what]"""
ron_bio_5c541bdf,R,So... you and Ned...,game/tl/dutch/scene/biography/ron_bio.rpy,349,"R suspicious ""[what]"""
ron_bio_059b07ad,R,I noticed you were flirting with him. Are you two an item?,game/tl/dutch/scene/biography/ron_bio.rpy,355,"R neutral ""[what]"""
ron_bio_80fa0d6e,R,Who is this Vincent?,game/tl/dutch/scene/biography/ron_bio.rpy,361,"R suspicious ""[what]"""
ron_bio_4e4ef0e0,R,Do you have a crush on him?,game/tl/dutch/scene/biography/ron_bio.rpy,367,"R ""[what]"""
ron_bio_25464d94,R,"Sorry, that was out of line. It's none of my business. Forget I even asked.",game/tl/dutch/scene/biography/ron_bio.rpy,373,"R shy ""[what]"""
ron_bio_499b4440,,"He frowns slightly and casts sideways glances at you, as if trying to gauge your reaction to the question.",game/tl/dutch/scene/biography/ron_bio.rpy,379,[what]
ron_bio_200af13e,R,Why did you ignore Ned like that in the café? You totally ghosted him. I kinda felt bad for him.,game/tl/dutch/scene/biography/ron_bio.rpy,385,"R neutral ""[what]"""
ron_bio_47851c10,R,"So, you are in a relationship with Ned, huh?",game/tl/dutch/scene/biography/ron_bio.rpy,391,"R friendly ""[what]"""
ron_bio_6bb36d0d,,He gives a coy smile.,game/tl/dutch/scene/biography/ron_bio.rpy,397,[what]
ron_bio_a24b5958,R,What is it like to be with someone like ... Ned?,game/tl/dutch/scene/biography/ron_bio.rpy,403,"R suspicious ""[what]"""
ron_bio_446bdc0a,,"He wiggles his eyebrows suggestively, then gives a good-natured and playful laugh.",game/tl/dutch/scene/biography/ron_bio.rpy,409,[what]
ron_bio_41d9e734,R,"Oh, your face!",game/tl/dutch/scene/biography/ron_bio.rpy,415,"R friendly ""[what]"""
ron_bio_a1fcd52f,R,I still don't understand what happened in that maintenance room.,game/tl/dutch/scene/biography/ron_bio.rpy,421,"R tough ""[what]"""
ron_bio_826bab55,R,Ned really locked you in there?,game/tl/dutch/scene/biography/ron_bio.rpy,427,"R suspicious ""[what]"""
ron_bio_27e52846,,"He puts his hands on your shoulders, giving you a reassuring squeeze.",game/tl/dutch/scene/biography/ron_bio.rpy,433,[what]
ron_bio_66c95513,R,So... You and Ned had some fun in the maintance room?,game/tl/dutch/scene/biography/ron_bio.rpy,439,"R neutral ""[what]"""
ron_bio_b93c4ea4,R,"You're into kinky stuff, huh?",game/tl/dutch/scene/biography/ron_bio.rpy,445,"R flirt ""[what]"""
ron_bio_37c73324,,It might be your imagination but did his voice contain a hint of approval?,game/tl/dutch/scene/biography/ron_bio.rpy,451,[what]
ron_bio_1f45384c,R,"So you and Ned have a ... complicated relationship, it seems.",game/tl/dutch/scene/biography/ron_bio.rpy,457,"R friendly ""[what]"""
ron_bio_01ea7208,,"He shifts nervously from one foot to the other, unsure what else to say.",game/tl/dutch/scene/biography/ron_bio.rpy,463,[what]
ron_bio_c4d07843,R,I am sorry you and Ned are no longer a couple anymore. I hope you didn't break up just because of what happened today.,game/tl/dutch/scene/biography/ron_bio.rpy,469,"R sad ""[what]"""
ron_bio_3af03d05,,"He looks guilty, obviously worried he inadvertantly ruined your relationship by barging in on the two of you in that maintenance room.",game/tl/dutch/scene/biography/ron_bio.rpy,475,[what]
ron_bio_89e90901,R,"I must say, it was some kind of a special moment to...",game/tl/dutch/scene/biography/ron_bio.rpy,481,"R shy ""[what]"""
ron_bio_aacc230f,,Ron hesitates.,game/tl/dutch/scene/biography/ron_bio.rpy,487,[what]
ron_bio_91320d76,R,You know... to suck it.,game/tl/dutch/scene/biography/ron_bio.rpy,493,"R ""[what]"""
ron_bio_68120491,,"You notice that as he says this, his eyes lock onto your crotch and while he's starting at your crotch his hands unconsciously move to his rear. He looks hungry.",game/tl/dutch/scene/biography/ron_bio.rpy,499,[what]
ron_bio_cf9f33be,R,"Thank you for taking the blame on yourself. I know this is selfish, but I wouldn't have known how to respond.",game/tl/dutch/scene/biography/ron_bio.rpy,505,"R happy ""[what]"""
ron_bio_4d7bdac4,R,You really didn't have to cover for me!,game/tl/dutch/scene/biography/ron_bio.rpy,511,"R sad ""[what]"""
ron_bio_a1ca9d87,,"He reaches forward, his hand giving yours a squeeze.",game/tl/dutch/scene/biography/ron_bio.rpy,517,[what]
ron_bio_bebe6961,R,"I appreciate it, you're a real gentleman.",game/tl/dutch/scene/biography/ron_bio.rpy,523,"R flirt ""[what]"""
ron_bio_2d08d65f,R,I was pretty drunk at the party!,game/tl/dutch/scene/biography/ron_bio.rpy,529,"R sad ""[what]"""
ron_bio_ce04c32a,R,And it was not just the alcohol. My brain went all fuzzy.,game/tl/dutch/scene/biography/ron_bio.rpy,535,"R tough ""[what]"""
ron_bio_688eb1f2,R,"I cannot prove it, but I am pretty sure there's more to it than just the alcohol and being drunk. Booze alone wouldn't have knocked me out like that.",game/tl/dutch/scene/biography/ron_bio.rpy,541,"R tough ""[what]"""
ron_bio_ce287d62,R,Did you spike my drink? Or see anybody else do it?,game/tl/dutch/scene/biography/ron_bio.rpy,547,"R suspicious ""[what]"""
ron_bio_aa378a98,R,I know you warned me about the drugs in my drink.,game/tl/dutch/scene/biography/ron_bio.rpy,553,"R sad ""[what]"""
ron_bio_7f19b81f,R,I just couldn't believe Julian would do this to me.,game/tl/dutch/scene/biography/ron_bio.rpy,559,"R angry ""[what]"""
ron_bio_28968c0f,R,"I have problems remembering the night. Some of it is clear, then there's things that are...fuzzy. Hazy. I can't be sure about it all, but...",game/tl/dutch/scene/biography/ron_bio.rpy,565,"R suspicious ""[what]"""
ron_bio_4dee8b8a,R,I think...I might've been raped.,game/tl/dutch/scene/biography/ron_bio.rpy,571,"R down ""[what]"""
ron_bio_d3226de8,R,Did you and Julian force me to have sex with you? I just want to know the truth.,game/tl/dutch/scene/biography/ron_bio.rpy,577,"R angry ""[what]"""
ron_bio_c37acf3b,R,"Okay, I know this is a weird question.",game/tl/dutch/scene/biography/ron_bio.rpy,583,"R suspicious ""[what]"""
ron_bio_a12e9e53,R,I'm really having problems remember stuff from that evening. It's like my memories of the whole night are strangely hazy.,game/tl/dutch/scene/biography/ron_bio.rpy,589,"R sad ""[what]"""
ron_bio_4eb0b425,R,Did we kiss? Because I think we did.,game/tl/dutch/scene/biography/ron_bio.rpy,595,"R suspicious ""[what]"""
ron_bio_b6bc2225,R,I... I cannot really recall it. But something ... bad happened that night at the party.,game/tl/dutch/scene/biography/ron_bio.rpy,601,"R sad ""[what]"""
ron_bio_c6a289cb,R,"I know it sounds weird, but I think Julian ...",game/tl/dutch/scene/biography/ron_bio.rpy,607,"R ""[what]"""
ron_bio_a35ab371,,"He pauses for a moment, and he is breathing heavily.",game/tl/dutch/scene/biography/ron_bio.rpy,613,[what]
ron_bio_8ef1ae56,R,I think he fucked me! But not in a good way.,game/tl/dutch/scene/biography/ron_bio.rpy,619,"R tough ""[what]"""
ron_bio_2585d961,,He looks like he's on the verge of tears.,game/tl/dutch/scene/biography/ron_bio.rpy,625,[what]
ron_bio_cfbdba7f,R,"Was I raped? He'd never...but, I think I remember something...",game/tl/dutch/scene/biography/ron_bio.rpy,631,"R down ""[what]"""
ron_bio_c84e5a7c,R,Just... I don't know why he would do that.,game/tl/dutch/scene/biography/ron_bio.rpy,637,"R sad ""[what]"""
ron_bio_9948b9b0,R,"He's not interested in me. Not sexually, at least. I am absolutely certain about that!",game/tl/dutch/scene/biography/ron_bio.rpy,643,"R angry ""[what]"""
ron_bio_34ffea97,R,It's all blurred! I ... I just cannot remember!,game/tl/dutch/scene/biography/ron_bio.rpy,649,"R sad ""[what]"""
ron_bio_0762074a,,"He gasps, looking horrified.",game/tl/dutch/scene/biography/ron_bio.rpy,655,[what]
ron_bio_6300fb43,R,"Unless...am I the one who took advantage of HIM when he was drunk? Oh, god. What happened that night?",game/tl/dutch/scene/biography/ron_bio.rpy,661,"R fear ""[what]"""
ron_bio_49043ab1,R,My memories about this night are blurred.,game/tl/dutch/scene/biography/ron_bio.rpy,667,"R sad ""[what]"""
ron_bio_5b66558e,R,"But ever since then, I have a weired dream.",game/tl/dutch/scene/biography/ron_bio.rpy,673,"R tough ""[what]"""
ron_bio_92462120,R,A dream in which...,game/tl/dutch/scene/biography/ron_bio.rpy,679,"R shy ""[what]"""
ron_bio_0bacb9ab,R,In which you literally fuck me.,game/tl/dutch/scene/biography/ron_bio.rpy,685,"R angry ""[what]"""
ron_bio_a66df8ba,R,Don't smirk at me like that!,game/tl/dutch/scene/biography/ron_bio.rpy,691,"R ""[what]"""
ron_bio_b3cff1a9,R,It is not a fun dream.,game/tl/dutch/scene/biography/ron_bio.rpy,697,"R down ""[what]"""
ron_bio_b3695c9f,R,Not like it could have been. Should have been.,game/tl/dutch/scene/biography/ron_bio.rpy,703,"R sad ""[what]"""
ron_bio_146b494c,R,"I'm not even sure if this is a real memory, or just a bizarre dream!",game/tl/dutch/scene/biography/ron_bio.rpy,709,"R angry ""[what]"""
ron_bio_ace1f78a,R,"I will never touch any alcohol or drugs again, that is for sure!",game/tl/dutch/scene/biography/ron_bio.rpy,715,"R tough ""[what]"""
ron_bio_c4d66c03,R,"We really had sex that night, didn't we?",game/tl/dutch/scene/biography/ron_bio.rpy,721,"R suspicious ""[what]"""
ron_bio_51bb4e8e,R,It is all a bit blurred for me.,game/tl/dutch/scene/biography/ron_bio.rpy,727,"R sad ""[what]"""
ron_bio_044c1f8d,R,I was really drunk that night!,game/tl/dutch/scene/biography/ron_bio.rpy,733,"R evil ""[what]"""
ron_bio_322e7ee5,R,"Still. You, Julian and I ... we had sex, didn't we?",game/tl/dutch/scene/biography/ron_bio.rpy,739,"R suspicious ""[what]"""
ron_bio_4d3250c4,,"He stands there, thinking. His arms wrapped around himself in a self-hug. He closes his eyes to relive the memory and you see a huge smile.",game/tl/dutch/scene/biography/ron_bio.rpy,745,[what]
ron_bio_ce3e798f,R,"The \""afterparty\""... that was quite something, don't you think?",game/tl/dutch/scene/biography/ron_bio.rpy,751,"R flirt ""[what]"""
ron_bio_7a4611ac,R,"You, Julian and I ... having sex together ... it was like a dream coming true for me.",game/tl/dutch/scene/biography/ron_bio.rpy,757,"R happy ""[what]"""
ron_bio_aff0a701,R,Though I'm not really sure what Julian thinks about this.,game/tl/dutch/scene/biography/ron_bio.rpy,763,"R suspicious ""[what]"""
ron_bio_37a49341,,His smile fades a little.,game/tl/dutch/scene/biography/ron_bio.rpy,769,[what]
ron_bio_82c20841,R,"I am not sure he liked it at all. I tried to get him to do this for years, why did he suddenly decide to do it if he wasn't going to enjoy himself?",game/tl/dutch/scene/biography/ron_bio.rpy,775,"R sad ""[what]"""
ron_bio_d9cafaa9,R,"However, it was nice waking up with you in one bed the next morning.",game/tl/dutch/scene/biography/ron_bio.rpy,781,"R happy ""[what]"""
ron_bio_52475f8a,,"He takes your arms and wrapes them around himself, pulling you in so that you're hugging him tight. He pushes back, snuggling against you.",game/tl/dutch/scene/biography/ron_bio.rpy,787,[what]
ron_bio_f53ec594,R,"Even though I could have sworn, I went to sleep in my own bed.",game/tl/dutch/scene/biography/ron_bio.rpy,793,"R suspicious ""[what]"""
ron_bio_9977643e,,"He seems lost in contemplation, trying to sort out his memories of that wild night.",game/tl/dutch/scene/biography/ron_bio.rpy,799,[what]
ron_bio_260176eb,R,"Yes, you won at the wrestling match!",game/tl/dutch/scene/biography/ron_bio.rpy,805,"R neutral ""[what]"""
ron_bio_4766f799,R,I still liked wrestling with you.,game/tl/dutch/scene/biography/ron_bio.rpy,811,"R desire ""[what]"""
ron_bio_72262c73,R,And I might have been a little ... distracted.,game/tl/dutch/scene/biography/ron_bio.rpy,817,"R suspicious ""[what]"""
ron_bio_bec00750,R,I didn't want to fight with you anyways.,game/tl/dutch/scene/biography/ron_bio.rpy,823,"R angry ""[what]"""
ron_bio_6a2fcc9a,R,I can't believe I won against you at the tournament!,game/tl/dutch/scene/biography/ron_bio.rpy,829,"R happy ""[what]"""
ron_bio_fce03c95,R,"Anyway, I need to go now. Good talk.",game/tl/dutch/scene/biography/ron_bio.rpy,835,"R neutral ""[what]"""
vincent_bio_102b1aae,,Relationship = [LoveVincent],game/tl/dutch/scene/biography/vincent_bio.rpy,7,[what]
vincent_bio_c44980f0,,You better stay away from him! He's one of the worst bullies at school and you're now one of his favorite targets.,game/tl/dutch/scene/biography/vincent_bio.rpy,13,[what]
vincent_bio_102b1aae_1,,Relationship = [LoveVincent],game/tl/dutch/scene/biography/vincent_bio.rpy,19,[what]
vincent_bio_3656e6c9,,Don't expect him to come to your aid! You'll be lucky if he doesn't join your tormentors.,game/tl/dutch/scene/biography/vincent_bio.rpy,25,[what]
vincent_bio_102b1aae_2,,Relationship = [LoveVincent],game/tl/dutch/scene/biography/vincent_bio.rpy,31,[what]
vincent_bio_2d405a61,,The two of you get along pretty well. You've got an understanding between you and he's a lot of fun.,game/tl/dutch/scene/biography/vincent_bio.rpy,37,[what]
vincent_bio_102b1aae_3,,Relationship = [LoveVincent],game/tl/dutch/scene/biography/vincent_bio.rpy,43,[what]
vincent_bio_550a4656,,"Vincent can't stop smiling whenever you're nearby. He can't hide his excitement whenever he sees you. People seem impressed, everyone is gossiping about how close you've gotten with the popular jock.",game/tl/dutch/scene/biography/vincent_bio.rpy,49,[what]
vincent_bio_322b8e8e,V,Hi [name]! You're looking good. Have you been working out lately?,game/tl/dutch/scene/biography/vincent_bio.rpy,55,"V flirt ""[what]"""
vincent_bio_c3bdd572,,His eyes rove over your body as he looks at you hungrily. Then he winks at you and smiles.,game/tl/dutch/scene/biography/vincent_bio.rpy,61,[what]
vincent_bio_3c3c483a,V,"You dare talk to me, [name]?! I should shove your head in a toilet and flush. Fucking dweeb.",game/tl/dutch/scene/biography/vincent_bio.rpy,67,"V tough ""[what]"""
vincent_bio_6e83c49d,V,"Giving Ned his book was not cool, man! I had a whole thing planned and you ruined it.",game/tl/dutch/scene/biography/vincent_bio.rpy,73,"V angry ""[what]"""
vincent_bio_7d185028,V,"Did you see Ned's face, when you didn't give him back his book?",game/tl/dutch/scene/biography/vincent_bio.rpy,79,"V happy ""[what]"""
vincent_bio_5bbf515a,V,Looked like his little heart was broken! It was so cruel. I like your style.,game/tl/dutch/scene/biography/vincent_bio.rpy,85,"V laugh ""[what]"""
vincent_bio_3eb0fe87,V,"When you didn't give Ned his book back, I really thought you were cool. One of the guys.",game/tl/dutch/scene/biography/vincent_bio.rpy,91,"V tough ""[what]"""
vincent_bio_8886762c,V,"Well, I suppose I was wrong about you.",game/tl/dutch/scene/biography/vincent_bio.rpy,97,"V ""[what]"""
vincent_bio_c908b8d3,V,Why on Earth did you tell Ned we were going to ambush him in the locker room? Kinda defeats the purpose of an ambush.,game/tl/dutch/scene/biography/vincent_bio.rpy,103,"V suspicious ""[what]"""
vincent_bio_858e3e14,V,I gotta say: I almost expected you tell Ned about our little surprise meeting in the locker room!,game/tl/dutch/scene/biography/vincent_bio.rpy,109,"V flirt ""[what]"""
vincent_bio_4dfdf2f6,V,I know you lied when you claimed that you and Ned are not a couple. Any idiot with eyes can see how the two of you are with each other.,game/tl/dutch/scene/biography/vincent_bio.rpy,115,"V evil ""[what]"""
vincent_bio_5e1dbe98,V,"I'm just wondering if you lied to me, or lied to yourself!",game/tl/dutch/scene/biography/vincent_bio.rpy,121,"V suspicious ""[what]"""
vincent_bio_900c3bb6,V,"I know I mocked you, when you told me you're in love with Ned.",game/tl/dutch/scene/biography/vincent_bio.rpy,127,"V friendly ""[what]"""
vincent_bio_35c9785a,V,"It's just that you could do much better than Nerd. I'm lookin out for ya, you know?",game/tl/dutch/scene/biography/vincent_bio.rpy,133,"V neutral ""[what]"""
vincent_bio_d24152a1,V,Or does make you feel like the most important girl in the world?,game/tl/dutch/scene/biography/vincent_bio.rpy,139,"V evil ""[what]"""
vincent_bio_a3966472,V,Little Bitch!,game/tl/dutch/scene/biography/vincent_bio.rpy,145,"V ""[what]"""
vincent_bio_c22b2cdd,V,"Ned caught me off guard, when he attacked me in the locker room! Who would've thought that weakling had it in him?",game/tl/dutch/scene/biography/vincent_bio.rpy,151,"V sad ""[what]"""
vincent_bio_4b595bd7,V,Not going to happen ever again! I won't let my guard down around that poindexter.,game/tl/dutch/scene/biography/vincent_bio.rpy,157,"V tough ""[what]"""
vincent_bio_9c08206d,V,I don't want to talk about what happened in the locker room. Drop it.,game/tl/dutch/scene/biography/vincent_bio.rpy,163,"V shy ""[what]"""
vincent_bio_eb26be8c,V,"Though I have to admit, being tied up like this was a new experience for me. New and exciting.",game/tl/dutch/scene/biography/vincent_bio.rpy,169,"V flirt ""[what]"""
vincent_bio_88110ec5,V,I won't press charges against you for tying me up and ... you know what you did.,game/tl/dutch/scene/biography/vincent_bio.rpy,175,"V tough ""[what]"""
vincent_bio_2af6b675,V,"The \""things\"" that happened.",game/tl/dutch/scene/biography/vincent_bio.rpy,181,"V shy ""[what]"""
vincent_bio_bdc959eb,V,"I'm still not sure if will just tell my teammates something happened. They don't need to know the details. Get them to stir you up, put you back in your place.",game/tl/dutch/scene/biography/vincent_bio.rpy,187,"V tough ""[what]"""
vincent_bio_6c81d258,V,"I must admit, when Ned attacked you in the locker room...",game/tl/dutch/scene/biography/vincent_bio.rpy,193,"V happy ""[what]"""
vincent_bio_5b19e9f8,V,I did not see that coming! Tempted to say I underestimated him.,game/tl/dutch/scene/biography/vincent_bio.rpy,199,"V ""[what]"""
vincent_bio_fd3feeeb,V,"I would have expected him to be more angry at me, than you.",game/tl/dutch/scene/biography/vincent_bio.rpy,205,"V suspicious ""[what]"""
vincent_bio_4a1f2c23,V,"Seems like you struck a nerve somehow. He really did a number on you, his hate was visceral.",game/tl/dutch/scene/biography/vincent_bio.rpy,211,"V evil ""[what]"""
vincent_bio_5ac326a7,V,It was fun to watch!,game/tl/dutch/scene/biography/vincent_bio.rpy,217,"V evil ""[what]"""
vincent_bio_5c6b9f7d,V,"You being beaten up by Nerd, of all people!",game/tl/dutch/scene/biography/vincent_bio.rpy,223,"V ""[what]"""
vincent_bio_200e9685,V,"So funny! You're officially the bottom of the food-chain, now.",game/tl/dutch/scene/biography/vincent_bio.rpy,229,"V laugh ""[what]"""
vincent_bio_37a54c1c,V,I am glad you came to the locker room alone.,game/tl/dutch/scene/biography/vincent_bio.rpy,235,"V friendly ""[what]"""
vincent_bio_90561d16,V,"To let you tie me up was an interesting experience for me. Ha, that's an understatement!",game/tl/dutch/scene/biography/vincent_bio.rpy,241,"V friendly ""[what]"""
vincent_bio_c82747fa,V,"I hope we are going to repeat this sometime. I've never been so hot, it was incredible.",game/tl/dutch/scene/biography/vincent_bio.rpy,247,"V flirt ""[what]"""
vincent_bio_0784b7b4,V,Don't get your hopes up!,game/tl/dutch/scene/biography/vincent_bio.rpy,253,"V angry ""[what]"""
vincent_bio_81c58f8d,V,"It won't happen ever again! If I hear you're telling people about it, you won't live much longer.",game/tl/dutch/scene/biography/vincent_bio.rpy,259,"V ""[what]"""
vincent_bio_d0961f1d,V,Though I must admit:,game/tl/dutch/scene/biography/vincent_bio.rpy,265,"V desire ""[what]"""
vincent_bio_f2dbb1ef,V,When you sucked me...,game/tl/dutch/scene/biography/vincent_bio.rpy,271,"V ""[what]"""
vincent_bio_c3897864,V,"Let's just say you're very talented. I must give it to you, cocksucking should've been your degree here!",game/tl/dutch/scene/biography/vincent_bio.rpy,277,"V desire ""[what]"""
vincent_bio_cbd9ee84,V,Just to be clear:,game/tl/dutch/scene/biography/vincent_bio.rpy,283,"V neutral ""[what]"""
vincent_bio_f26adc11,V,I only sucked you because I had to.,game/tl/dutch/scene/biography/vincent_bio.rpy,289,"V suspicious ""[what]"""
vincent_bio_405a3ec8,V,"And not because I wanted to, okay?",game/tl/dutch/scene/biography/vincent_bio.rpy,295,"V tough ""[what]"""
vincent_bio_1c6d5dfe,V,"You forced me to do it, after all!",game/tl/dutch/scene/biography/vincent_bio.rpy,301,"V neutral ""[what]"""
vincent_bio_e30a70b9,V,"If you tell anyone, I'll personally castrate you. This stays between us.",game/tl/dutch/scene/biography/vincent_bio.rpy,307,"V evil ""[what]"""
vincent_bio_8d91f602,V,"I've told you once, and I say it again:",game/tl/dutch/scene/biography/vincent_bio.rpy,313,"V shy ""[what]"""
vincent_bio_73c07388,V,That kiss we shared... it's...,game/tl/dutch/scene/biography/vincent_bio.rpy,319,"V tough ""[what]"""
vincent_bio_0e3146d5,V,"If I hadn't been tied up, I would have punched you right there! You'd not have any teeth left in your mouth.",game/tl/dutch/scene/biography/vincent_bio.rpy,325,"V angry ""[what]"""
vincent_bio_9cf5010f,V,Never try anthing like that ever again!,game/tl/dutch/scene/biography/vincent_bio.rpy,331,"V hate ""[what]"""
vincent_bio_97b2be0c,V,"I liked it. There, I said it!",game/tl/dutch/scene/biography/vincent_bio.rpy,337,"V desire ""[what]"""
vincent_bio_c929497d,,"He blushes and struggles to look you in the eye, though you notice the front of his pants swelling.",game/tl/dutch/scene/biography/vincent_bio.rpy,343,[what]
vincent_bio_1b6e755d,V,I ... just wanted you to know that.,game/tl/dutch/scene/biography/vincent_bio.rpy,349,"V shy ""[what]"""
vincent_bio_d780fbb3,V,"That party was quite something, am I right?",game/tl/dutch/scene/biography/vincent_bio.rpy,355,"V happy ""[what]"""
vincent_bio_de7b5620,V,What do you think about Max?,game/tl/dutch/scene/biography/vincent_bio.rpy,361,"V friendly ""[what]"""
vincent_bio_6b165bfe,V,You really kissed him!? Did not see that coming.,game/tl/dutch/scene/biography/vincent_bio.rpy,367,"V laugh ""[what]"""
vincent_bio_9868fc21,V,Seems like you kiss everyone these days. You always look so innocent but I'm starting to think you're a bit of a slut.,game/tl/dutch/scene/biography/vincent_bio.rpy,373,"V sad ""[what]"""
vincent_bio_018f9fa3,V,"Though, I only kissed you because I had no choice at the time. Just saying...",game/tl/dutch/scene/biography/vincent_bio.rpy,379,"V tough ""[what]"""
vincent_bio_cfe3b067,V,You liked the moonshine?,game/tl/dutch/scene/biography/vincent_bio.rpy,385,"V evil ""[what]"""
vincent_bio_ba661dfb,V,"It tasted great, didn't it? I'll let you in on a secret. He adds something very special to every batch, only I know about it. I love gulping it down!",game/tl/dutch/scene/biography/vincent_bio.rpy,391,"V happy ""[what]"""
vincent_bio_ba262e4c,V,"Don't ask me, though. I'm not telling what his \""secret ingredient\"" is. I'll just let that swim through your imagination for a bit! Maybe someday he'll tell you.",game/tl/dutch/scene/biography/vincent_bio.rpy,397,"V evil ""[what]"""
vincent_bio_5ad63088,V,"You really should have tasted that moonshine! The way Max prepares it is one-of-a-kind. You won't find anything like his moonshine, anywhere else.",game/tl/dutch/scene/biography/vincent_bio.rpy,403,"V sad ""[what]"""
vincent_bio_6921045f,V,I'm glad you joined our little side-party at the truck.,game/tl/dutch/scene/biography/vincent_bio.rpy,409,"V friendly ""[what]"""
vincent_bio_6c7c7f94,V,I hope you enjoyed it just as much as I did?,game/tl/dutch/scene/biography/vincent_bio.rpy,415,"V ""[what]"""
vincent_bio_a3d1a437,V,I bet you did not expect our private party at the truck to be so ... intense.,game/tl/dutch/scene/biography/vincent_bio.rpy,421,"V evil ""[what]"""
vincent_bio_6e7432b4,V,I would have loved to go even harder on you.,game/tl/dutch/scene/biography/vincent_bio.rpy,427,"V ""[what]"""
vincent_bio_3362f8c8,V,"Lucky for you Max was there, too. If it'd just been the two of us, I would've completely destroyed your tight ass!",game/tl/dutch/scene/biography/vincent_bio.rpy,433,"V ""[what]"""
vincent_bio_8072e215,V,"That was quite a wrestling tournament, don't you think?",game/tl/dutch/scene/biography/vincent_bio.rpy,439,"V happy ""[what]"""
vincent_bio_24c6bf28,V,Too bad we had no chance to fight.,game/tl/dutch/scene/biography/vincent_bio.rpy,445,"V ""[what]"""
vincent_bio_242d9d2a,V,"Good fight at the wrestling match, by the way.",game/tl/dutch/scene/biography/vincent_bio.rpy,451,"V neutral ""[what]"""
vincent_bio_9720a7f6,V,I can't believe you actually won against me!,game/tl/dutch/scene/biography/vincent_bio.rpy,457,"V tough ""[what]"""
